FECHA_CORTE,CAMA,HABI,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,E_MAIL,PAGINA_WEB,CLASE,CATEGORIA,NRO_CERTIFICADO,FECHA_EXPEDICION,REP_LEGAL,TELEFONO,DIRECCION_COMPLETA,ALTA_CALIDAD,ESTRELLAS
20260501,40.0,20.0,20604520330,DAIMAT E.I.R.L.,AQUARIA SALAVERRY,130109,LA LIBERTAD,TRUJILLO,SALAVERRY,salaverrybeachhotel@gmail.com,,Hotel,2 Estrellas,858-2023,2023-08-02 05:00:00,Sandra Elena Diaz Puglisevich,944368088,Calle LA RIVERA 441 BR. SALAVERRY,0,2
20260501,101.0,58.0,20443733273,HOTEL RESTAURANTE CASABLANCA SCRL,CASABLANCA,120305,JUNÍN,CHANCHAMAYO,SAN RAMÓN,hotelcasablanca2012@hotmail.com,www.casablanca.pe,Hotel,2 Estrellas,Certificado N 056-2018-GRJ-DIRCETUR,2018-12-27 05:00:00,Pedro Luis Orihuela Caso,64331295/964838237,CAR. CENTRAL KM 100,0,2
20260501,10.0,10.0,10279231690,"ARIAS MEDINA, FREDY UBILBERTO",HOSTAL EL REY,61001,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,,,Hostal,2 Estrellas,360-2018,2018-10-15 05:00:00,Fredy Ubilberto Arias Medina,76621412,JR. JOSE GALVEZ 565,0,2
20260501,91.0,44.0,20447698758,SOL PLAZA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,SOL PLAZA,210101,PUNO,PUNO,PUNO,reservas@solplazahotel.com,www.solplazahotel.com,Hotel,2 Estrellas,61-2019,2019-06-10 05:00:00,Nelly Isabel Monzon De Iglesias,956132412/51352658/950019521,JR. PUNO 307,0,2
20260501,31.0,20.0,10195782739,"Ramos Sanchez, Elmer Elidio",WANGACOCHA,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,transersa3@hotmail.com,,Hotel,2 Estrellas,828-2019,2019-11-07 05:00:00,Wilians Carranza Lavado,NO REGISTRADO,JR. JOSE OLAYA 1098,0,2
20260501,14.0,10.0,10156985703,"HOCES PACHECO, ELIZABETH",ELIZABETH,150811,LIMA,HUAURA,SAYAN,elizabeth.hoces@hotmail.com,,Hostal,2 Estrellas,112-2020,2020-11-10 05:00:00,Elizabeth Hoces Pacheco,968338999/996299964,AV. ANDREZ AVELINO CACEREZ 516,0,2
20260501,42.0,15.0,20602423621,CANBAZ S.A.C.,PAMURI ANDES LODGE,90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,contacto@pamuriandeslodge.com,www..pamuriandeslodge.com,Albergue,2 Estrellas,Certificado N° 001 -2024-GOB.REG-HVCA/GRDE/DIRCETUR-DT,2024-04-10 05:00:00,Santiago Canseco Bazo,NO REGISTRADO,QB. ANEXO PAMURI - ACRAQUIA S/N FU. ANEXO PAMURI,0,2
20260501,24.0,11.0,10004119342,"COTRADO ESCOBAR, JUAN GERMAN",SOL DE ILO,180301,MOQUEGUA,ILO,ILO,,,Hostal,2 Estrellas,007-2022,2022-06-28 05:00:00,Juan German Cotrado Escobar,952878103,BL. MZ. LOTE 10 A.H. PROMUVI I JOSE CARLOS MARIATEGUI,0,2
20260501,21.0,13.0,20610259058,BLESSED TRAVELER E.I.R.L.,SAN ISIDRO - SIL,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,Hostal,2 Estrellas,CERTIFICADO Nº 632-2024,2024-04-04 05:00:00,Alex Denis Davila Castro,959026120,JR. JOSE SABOGAL 982 CI.,0,2
20260501,36.0,18.0,20162866991,INVERSIONES PROBO SOCIEDAD ANONIMA,BOUQUET,150121,LIMA,LIMA,PUEBLO LIBRE,,,Hostal,2 Estrellas,059-001-Tur-Mod-Dj,2013-11-18 05:00:00,Hui Rong Liu Chao De Yep,NO REGISTRADO,JR. SAN JOSE 463,0,2
20260501,96.0,96.0,20507380515,HOTELERA EL BOSQUE SOCIEDAD ANONIMA CERRADA,RADISSON PLAZA DEL BOSQUE,150131,LIMA,LIMA,SAN ISIDRO,reservas@plazadelbosque.com,www.plazadelbosque.com,Apart Hotel,2 Estrellas,445,2020-06-17 05:00:00,Leopoldo Arosemena Cevasco,NO REGISTRADO,AV. PAZ SOLDAN 190,0,2
20260501,18.0,14.0,20533125434,INVERSIONES ANAHUA E.I.R.L.,DIEGO,230101,TACNA,TACNA,TACNA,,,Hostal,2 Estrellas,175,2014-05-02 05:00:00,Guido Oscar Anahua Velasquez,52797773,AV. BOLOGNESI 881 CH. CERCADO,0,2
20260501,42.0,18.0,20519681316,CIELOAZUL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ANTURIO,230101,TACNA,TACNA,TACNA,,,Hostal,2 Estrellas,115,2014-12-09 05:00:00,Olga Valdivia Vda De Nuñez,52411664,Calle 28 DE JULIO 194,0,2
20260501,30.0,25.0,10152138232,"GARCIA HUAMAN, ABRAHAM",EL MIRADOR,150906,LIMA,OYÓN,PACHANGARA,,,Hostal,2 Estrellas,127-2020,2020-11-25 05:00:00,Abraham Garcia Huaman,2373081/963837258,AV. MIGUEL GRAU,0,2
20260501,129.0,58.0,20556663425,Sol Y Diversion E.I.R.L.,REAL HOTEL ICA,110101,ICA,ICA,ICA,reservas@hotelrealica.com.pe,,Hotel,2 Estrellas,165-2019,2019-06-07 05:00:00,Arianne Coronel Pazos,56233320/989061982,AV. LOS MAESTROS N° 422,0,2
20260501,56.0,28.0,20601121311,INVERSIONES TURISTICAS DEL SUR ATLANTIS S.A.C.,ATLANTIS,180301,MOQUEGUA,ILO,ILO,,,Hotel,2 Estrellas,008-2016,2016-10-28 05:00:00,Eleana Patricia Deza Ruiz,NO REGISTRADO,BL. ASOC. DE VIVIENDA PACOCHA,0,2
20260501,42.0,42.0,20605995374,CONSORCIO PRADO GUTIERREZ S.A.C. - PRAGU S.A.C.,EL MARQUES,150131,LIMA,LIMA,SAN ISIDRO,elmarques465@terra.com.pe,www.hotelelmarques.com,Hotel,2 Estrellas,564,2021-07-22 05:00:00,Jorge Luis Llaque Lopez,NO REGISTRADO,Calle CHINCHON 461,0,2
20260501,49.0,34.0,20388208008,COMPLEJO TURISTICO CARHUAZ S.A.,COMTUCAR S.A.C.,20601,ÁNCASH,CARHUAZ,CARHUAZ,reservascomtucar@gmail.com,www.comtucar.com,Hotel,2 Estrellas,N° 73-2016-DIRCETUR-A,2023-05-10 05:00:00,Alvaro Francisco Chavez Obregon,43394051,CAR. HUARAZ-CARHUAZ 1099,0,2
20260501,12.0,12.0,20604851441,Cerjim Eirl,HOSTAL LOS ALPES,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,Hostal,2 Estrellas,491-2020,2020-12-14 05:00:00,Norka Jackeline Jimenez Chavez,NO REGISTRADO,AV. INDEPENDENCIA 1264,0,2
20260501,44.0,44.0,10266920381,"RODRIGUEZ DIAZ, JORGE WHISTON",SAN MIGUEL,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,marcelocaballeroc@hotmail.com,,Hotel,2 Estrellas,357-2018,2025-12-30 05:00:00,Jorge Whiston Rodriguez Diaz,76286599,AV. MANCO CAPAC 364,0,2
20260501,240.0,120.0,20114803228,INVERSIONES NACIONALES DE TURISMO S.A.,HOTEL PARACAS A LUXURY COLLECTION RESORT,110505,ICA,PISCO,PARACAS,info@libertador.com.pe,www.libertador.com.pe,Hotel,2 Estrellas,188-2020,2020-06-15 05:00:00,Jose Eduardo Arteaga Sanchez,56581333,AV. PARACAS 173,0,2
20260501,44.0,44.0,20201559490,HOTEL PRIM'S EIRL ,HOTEL PRIM´S,60801,CAJAMARCA,JAÉN,JAÉN,reservasprims@hotmail.com,www.primshotel.com,Hotel,2 Estrellas,296-2017,2017-11-21 05:00:00,Corporacion Turistica Cubas Perez,76431039,JR. DIEGO PALOMINO 1352,0,2
20260501,47.0,21.0,20449417322,HOTEL JERUSALEN E.I.R.L.,JERUSALEN,230101,TACNA,TACNA,TACNA,,,Hotel,2 Estrellas,29,2017-03-20 05:00:00,Yolanda Teresa Aste Cuellar,52425153,Calle GENERAL SUAREZ 264,0,2
20260501,20.0,20.0,20450705145,PENSION ALEMANA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - PENSION ALEMANA S.R.L.,ECO- HOTEL  PENSION ALEMANA ,80101,CUSCO,CUSCO,CUSCO,pensionalemana@gmail.com,www.hotel-cuzco.com,Hotel,2 Estrellas,026-2022,2025-12-30 05:00:00,Peter Heinrich Kolmans ,NO REGISTRADO,Calle TANDAPATA 260 260,0,2
20260501,207.0,85.0,20608136364,MADERA LABRADA S.A.C.,ALBERGUE MADERA LABRADA,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,maderalabrada@hotmail.com,www.maderalabrada.com,Albergue,2 Estrellas,153-2021,2021-10-22 05:00:00,Jose Marcelo Arevalo Angulo,42531865/975464878/975464923,PJ. SAN FELIPE S/N ZN. SECTOR SACHAPUQIO,0,2
20260501,64.0,64.0,20547154127,DREAMS INVERSIONES CORPORATIVAS E.I.R.L.,DREAMS INVERSIONES CORPORATIVAS EIRL,150134,LIMA,LIMA,SAN LUIS,,,Hotel,2 Estrellas,056-001-Mincetur-Cla,2016-02-18 05:00:00,Carol Lorena Bravo Otiniano,NO REGISTRADO,AV. SAN JUAN 413,0,2
20260501,31.0,20.0,20534585480,HOTEL Y RESTAURANTE ROMA E.I.R.L.                                                                   ,ROMA,110101,ICA,ICA,ICA,hotelromaica@hotmail.com,,Hotel,2 Estrellas,003-13,2018-01-14 06:00:00,Ion Constantin Dragomir ,233068,VIA URB. SAN JOAQUÍN VIEJO MZ. J Lote 2 CALLE SANTA ROSA,0,2
20260501,71.0,46.0,20501545997,MCCARTHUR S.A.C.,FERRUA,150101,LIMA,LIMA,LIMA,reservaciones@hotelferrua.com.pe,www.hotelferrua.com.pe,Hotel,2 Estrellas,125-001-Mincetur-Cla,2016-10-17 05:00:00,Carmen Rosa Wiese Seminario,NO REGISTRADO,AV. ALEJANDRO TIRADO 636,0,2
20260501,12.0,12.0,20553959340,CONSTRUCTORA ALACITA  E.I.R.L.,SUIZO GERMAN,150122,LIMA,LIMA,MIRAFLORES,,,Hostal,2 Estrellas,064-001-Mincetur-Cla,2016-03-02 05:00:00,Sarela Maura Pumaricra Paredes,NO REGISTRADO,Calle MANCO CAPAC 637,0,2
20260501,29.0,29.0,20102179201,SERVICIOS TURISTICOS LA MOLINA EIRL,LA MOLINA,150114,LIMA,LIMA,LA MOLINA,info@hotellamolina.com.pe,www.hotellamolina.com.pe,Hotel,2 Estrellas,065-001-Mincetur-Rec,2016-03-04 05:00:00,Cesar Augusto Reymundo Lozano,NO REGISTRADO,AV. LOS CONSTRUCTORES 1027,0,2
20260501,13.0,13.0,20524362229,CASA FANNING APARTMENTS SOCIEDAD ANONIMA CERRADA                                                    ,CASA FANNING APART HOTEL,150104,LIMA,LIMA,BARRANCO,administracion@casafanning.com,,Apart Hotel,2 Estrellas,835-029-Tur-Cla-Dj,2014-03-12 05:00:00,Rita Del Rosario Aguirre López,NO REGISTRADO,Calle JUAN FANNING 211,0,2
20260501,13.0,13.0,10086188649,"PARDAVE FLORES, IRENE",HOSTAL ADRIAN,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,,Hostal,2 Estrellas,836-029-Mincetur-Cla,2014-03-14 05:00:00,Irene Pardave Flores,NO REGISTRADO,JR. DARIO VALDIZAN 297,0,2
20260501,29.0,29.0,20509007463,INVERSIONES TURISTICAS LEON E.I.R.L.                                                                ,HOTEL JAVIER PRADO INN,150114,LIMA,LIMA,LA MOLINA,reservas@javierpradoinn.com,www.javierpradoinn.com,Hotel,2 Estrellas,852-029-Tur-Ren-Dj,2014-05-15 05:00:00,Oswaldo Mayhua Quispe,NO REGISTRADO,Calle LOS ALBARICOQUES 396,0,2
20260501,38.0,20.0,20601913446,SUMAQ HOTEL TACNA SOCIEDAD ANONIMA CERRADA - SUMAQ HOTEL TACNA S.A.C.,SUMAQ HOTEL TACNA,230101,TACNA,TACNA,TACNA,sumaqhoteltacna@gmail.com,,Hotel,2 Estrellas,047-2018-Dta,2018-06-04 05:00:00,Yaneth Yhovana Mamani Fernandez,952215151/52411848,AV. CARLOS ARMANDO LAURA- URB. VIACAVA CI.,0,2
20260501,45.0,24.0,20600099001,HOTEL TAMBO REAL S.A.C.,TAMBO REAL,230101,TACNA,TACNA,TACNA,hoteltamboreal26@gmail.com,www.hoteltamboreal.pe,Hotel,2 Estrellas,012-2016-Dta,2016-05-10 05:00:00,Cirilo Huayta Choque,52426562,Calle HIPOLITO UNANUE 180 CI. CERCADO,0,2
20260501,58.0,31.0,20447762430,INTIQA HOTEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,INTIQA,210101,PUNO,PUNO,PUNO,reservas@intiqahotel.com,www.intiqahotel.com,Hotel,2 Estrellas,028-2021,2021-07-12 05:00:00,Francisco Gerardo Aquise Aquise,51366900,JR. TARAPACA 272,0,2
20260501,7.0,7.0,10101959843,"ARRIBASPLATA ARESTEGUI, DAVID",LA ALBORADA,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,Hostal,2 Estrellas,102-2011,2025-12-30 05:00:00,David Arribasplata Arestegui,76312424,JR. SAN CAMILO,0,2
20260501,32.0,29.0,20601818605,TRUJILLO ECOINVERSIONES S.A.C.,QP HOTELS TRUJILLO,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,trujillo.ecoinversiones@gmail.com,www.qphotels.com,Hotel,2 Estrellas,810-2019,2019-05-31 05:00:00,Marco Antonio Manosalva Cubas,NO REGISTRADO,AV. EL GOLF 682,0,2
20260501,19.0,17.0,10159405431,"ESPINOZA VDA. DE MAGUIÑA, ELVIRA PATRICIA",LAS AMERICAS,150601,LIMA,HUARAL,HUARAL,cesatu999@gmail.com,,Hostal,2 Estrellas,108-2021,2021-11-04 05:00:00,Cesar Martin Maguiña Espinoza,2462613/992670675,JR. ANCASH 144,0,2
20260501,66.0,30.0,20529402491,GRAN KUNTUR WASI HOTEL SRL,GRAN KUNTUR WASI HOTEL CORPORATIVO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,reservas@kunturwasicorp.com,,Hotel,2 Estrellas,CERTIFICADO Nº 623-2024,2024-01-17 05:00:00,Juan Carlos Salcedo Aliaga,982239451/76361067,AV. ATAHUALPA 661 CI.,0,2
20260501,34.0,21.0,10310045778,"Soto La Serna Peralta, Lucy Violeta",SUITE DEL VALLE,30101,APURÍMAC,ABANCAY,ABANCAY,manuelmr@hotmail.com,,Hotel,2 Estrellas,002-2013,2013-05-14 05:00:00,Lucy Violeta Soto La Serna Peralta,323272,JR. JUNIN 534,0,2
20260501,22.0,22.0,20550071101,SERVICIOS HOTELEROS LIMA S.A.C.-SEHOLI S.A.C.,HOTEL ESCENCIA SUITES,150103,LIMA,LIMA,ATE,,-,Hotel,2 Estrellas,061-001-Mincetur-Rec,2016-02-26 05:00:00,Cesar Enrique Reymundo Salazar,NO REGISTRADO,AV. ASTURIAS 4TA ETAPA 431,0,2
20260501,16.0,16.0,10011887622,"TENORIO CORREA, DIONICIO",LAS VEGAS,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,,Hostal,2 Estrellas,843,2014-04-24 05:00:00,Dionicio Tenorio Correa,NO REGISTRADO,AV. EDUARDO DE HABICH 286,0,2
20260501,248.0,183.0,20386303003,CORPORACION HOTELERA METOR S.A.,MELIA LIMA HOTEL,150131,LIMA,LIMA,SAN ISIDRO,recepcion.melia.lima@solmelia.com,www.melialima.solmelia.com,Hotel,2 Estrellas,108-001-Tur-Dj-Mod,2011-07-26 05:00:00,Monica Elizabeth Lavin Taboada,NO REGISTRADO,AV. SALAVERRY 2599-2571,0,2
20260501,16.0,16.0,20495914110,HOSTAL MONUMENTAL S.R.L.                                                                            ,MONUMENTAL,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,Hostal,2 Estrellas,186-2015,2025-12-30 05:00:00,Wilmer  Dominguez Diaz,76285233,JR. AMAZONAS 655,0,2
20260501,22.0,22.0,10266256596,"ALVAREZ MANTILLA, BALDOMERO",HOSTAL ALVAREZ,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,Hostal,2 Estrellas,194-2015,2015-10-30 05:00:00,Baldomero Alvarez Mantilla,76632866,AV. ATAHUALPA 307,0,2
20260501,22.0,16.0,20602208070,Confort Inn Eirl,CONFORT INN,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,,www.confortinn.com.pe,Hostal,2 Estrellas,004-2017,2017-10-23 05:00:00,Gerald Ronald Garcia Verastegui,621056,AV. MADRE DE DIOS 1099,0,2
20260501,25.0,20.0,10093841668,"OJEDA PACHECO, RAMON WALTER",HOTEL TRUJILLO,160101,LORETO,MAYNAS,IQUITOS,gersonpolo@yahoo.com,-,Hotel,2 Estrellas,235-2014-GRL-DIRCETURA-DT,2013-01-13 05:00:00,Ramon Walter Ojeda Pacheco,65233162,AV. ALFONSO UGARTE 651 CI.,0,2
20260501,13.0,13.0,10040855519,"REYES HUARCA, PEDRO JAVIER",REYES,150810,LIMA,HUAURA,SANTA MARÍA,pedrorh@gmail.com,,Hostal,2 Estrellas,138-2021,2021-12-20 05:00:00,Pedro Javier Reyes Huarca,6046978,AV. ESPINAR 427,0,2
20260501,37.0,37.0,20167950893,PONHUA SERVICIOS TURISTICOS S R LTDA,MANHATTAN INN AIRPORT,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,gerencia@hmanhattan.com.pe,www.hmanhattan.com,Hotel,2 Estrellas,374-Vmt,2020-06-29 16:00:00,Alicia Agripina Huarca Castañeda,4645811/998627149/989111244,JR. LUNA PIZARRO 168,0,2
20260501,45.0,24.0,20549528482,LIMASEVEN S.A.C.,LIMASEVEN SOCIEDAD ANONIMA CERRADA - LISEVEN S.A.C.,150131,LIMA,LIMA,SAN ISIDRO,,,Hostal,2 Estrellas,026-001-Mincetur-Cla,2015-10-02 05:00:00,Gianfranco César Elmo Castagñola Selvaggio,NO REGISTRADO,AV. ARAMBURU 1025,0,2
20260501,16.0,9.0,20531595590,INVERSIONES TURISTICAS CASABLANCA E.I.R.L.,HOSTAL CASABLANCA,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,casablancacnc@hotmail.com,www.hostalcasablancatarapoto.com,Hostal,2 Estrellas,099-22.09.01,2017-05-02 05:00:00,Cesar Augusto Noriega Coronado,42532380/942487191,JR. ALEGRIA ARIAS DE MOREY 299,0,2
20260501,22.0,9.0,10316500132,"ROMERO DE ORTIZ, ELVA JANET",VILLA CONCEPCIÓN,20604,ÁNCASH,CARHUAZ,ANTA,janetromeroo25@gmail.com,,Hostal,2 Estrellas,226-2024-Dircetur-A,2024-04-15 05:00:00,Elva Janet Romero De Ortiz,989211078,JR. MANCO CAPAC S/N,0,2
20260501,44.0,24.0,10292823881,"GONZALEZ ZUÑIGA SUAREZ, JULIO CESAR ATILA",MOSNA,40101,AREQUIPA,AREQUIPA,AREQUIPA,jgonzalez@serlog.pe,,Hotel,2 Estrellas,054-2021-GRA-GRCET-SGT,2021-11-22 05:00:00,Julio Cesar Atila Gonzalez Zuñiga Suarez,987716250,"Calle MORAL, 305",0,2
20260501,30.0,20.0,20602178588,PROYECTA AMASISA S.A.C,HOTEL AMASISA,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,reservas@amasisahotel.com.pe,www.amasisahotel.com.pe,Hotel,2 Estrellas,001-2019,2019-01-23 05:00:00,Giselle Calderon Salazar,42351283,PRLG SERAFIN FILOMENO 297,0,2
20260501,57.0,25.0,20601801095,Rodri Ortiz S.A.C.,HOSTAL  RESIDENCIAL TROPICAL,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,jro86890@gmail.com,,Hostal,2 Estrellas,127.22.09.01,2019-06-03 05:00:00,Jorge Rodriguez Torres,42565164/999228181/939434422,JR. MARTINEZ DE COMPAGÑON 450 BA. BARRIO COMERCIO,0,2
20260501,26.0,24.0,20512657002,L.INVERSIONES SHIAC KAM S.A.C.,SUITES HOTEL ORQUIDEAS,150136,LIMA,LIMA,SAN MIGUEL,suitehotellasorquides@hotmail.com,,Hotel,2 Estrellas,803-029-Mincetur-Ren,2013-11-24 05:00:00,Shiac Kam Loo ,NO REGISTRADO,AV. GRAL. JOSE LA MAR 2204-2206,0,2
20260501,11.0,6.0,10448265396,"ORTEGA BACA, GRICELDA",EL DORADO,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,,,Hostal,2 Estrellas,018-2018,2018-10-03 05:00:00,Gricelda Ortega Baca,935118086,AV. CP SAN ANTONIO,0,2
20260501,14.0,8.0,10044263659,"RAMOS MAMANCHURA, FELICIA",HOSTAL MARISCAL NIETO,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,empresaar@gmail.com,,Hostal,2 Estrellas,018-2021,2025-12-30 05:00:00,Felicia Ramos Mamanchura,942759588,Calle CALLAO 360 -,0,2
20260501,23.0,16.0,10296382316,"FLORES VELASQUEZ, DE ARANA MERCEDES YANETH",CARIBE,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,caribehs@gmail.com,,Hostal,2 Estrellas,Certificado 039-2023-GRA/GRCET/SGT.,2023-06-28 05:00:00,Mercedes Yaneth Flores Velasquez,54445566/957298000,AV. AMAZONAS 102 A,0,2
20260501,35.0,35.0,20606801221,Hotel Vip 70 Eirl,HOTEL VIP 70,60801,CAJAMARCA,JAÉN,JAÉN,,,Hotel,2 Estrellas,488-2020,2020-11-18 05:00:00,Edy Fabiola  Vasquez  Avellaneda ,928676320,Calle ALFREDO BASTOS Y TORRE TAGLE,0,2
20260501,20.0,16.0,10036744702,"CARRILLO TAVARA, GLORIA JACKELINE",LOS SAUCES,150801,LIMA,HUAURA,HUACHO,,,Hostal,2 Estrellas,020-2020,2020-07-20 05:00:00,Gloria Jackeline Carrillo Tavara,17515811,Calle LOS SAUCES MZ.B-LT.7 URB. LOS SAUCES,0,2
20260501,30.0,24.0,10071544783,"FLORES CAMPOVERDE, FRANCISCO",SUMAC WASI,150401,LIMA,CANTA,CANTA,informes@hospedajesumacwasi.com,www.hospedajesumacwasi.com,Hotel,2 Estrellas,070-2021,2021-10-04 05:00:00,Francisco Flores Campoverde,991734625,Calle FRATERNIDAD,0,2
20260501,37.0,37.0,20611781637,CORPORACION HOTELERA LAS VIÑAS E.I.R.L,APART HOTEL EL DORAL,150122,LIMA,LIMA,MIRAFLORES,aparthotel@eldoral.com.pe,www.eldoral.com.pe,Apart Hotel,2 Estrellas,D 015-2024-MML-GDE-ST,2024-04-08 05:00:00,Hasler Iban Rodriguez Bustamante,NO REGISTRADO,AV. JOSE PARDO 486,0,2
20260501,57.0,27.0,20394016731,YARINA AMAZON CITY S.A.C.,HOSTAL YARINA AMAZON CITY,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,administracion@amazoncity.com.pe,www.amazoncity.com.pe,Hostal,2 Estrellas,066-2017,2017-05-11 05:00:00,Cesar Vicente Sanchez,971383489/61596905,"JR. GARCILASO DE LA VEGA MZ. 162 LTE. 7G -8.371331797270338, -74.56117257635135",0,2
20260501,48.0,24.0,20490679414,LA MANSION CASA HOTEL E.I.R.L.,LA MANSIÓN CASA HOTEL,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,LAMANSIONCASAHOTEL@GMAIL.COM,,Hotel,2 Estrellas,001-2018,2018-02-08 05:00:00,Aury Gutierrez Quino,983668892,AV. PERÚ 665,0,2
20260501,24.0,24.0,20548097861,HOTELERIA & HOSPEDAJE INN S.A.C.,AMANECER INN,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,,Hostal,2 Estrellas,111-001-Mincetur-Cam,2016-08-25 05:00:00,Roger Tafur Huaman,NO REGISTRADO,AV. HONORIO DELGADO 590,0,2
20260501,115.0,60.0,20456477811,WU LAU'S S.A.C.,LAS LOMAS,150130,LIMA,LIMA,SAN BORJA,,,Hotel,2 Estrellas,115-001-Tur-Dj-Rec,2025-12-30 05:00:00,Juan Carlos Gonzales Rodriguez,NO REGISTRADO,AV. SAN BORJA SUR 585,0,2
20260501,79.0,37.0,10292861295,"SEGURA SEGURA , TOMAS",YARAVI,40101,AREQUIPA,AREQUIPA,AREQUIPA,yaravihotel@gmail.com,,Hotel,2 Estrellas,Certificado 005-2024-GRA/GRCET/SGT,2024-04-08 05:00:00,Tomas Segura Segura ,959976556,Calle ALVAREZ THOMAS 521,0,2
20260501,24.0,24.0,20600679385,SERRA NOVA INVERSIONES E.I.R.L.,SERRA NOVA HOTEL,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,informes@serranova.net,,Hotel,2 Estrellas,529-2021,2021-10-12 05:00:00,Jesus Clara Cruzado Saavedra,986068818,JR. LOS SAUCES 163,0,2
20260501,48.0,24.0,20605970061,DORCISA S.A.C.,ASIA,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,pucho.inf@gmail.com,,Hostal,2 Estrellas,012-2020,2020-12-10 05:00:00,Salvador Ramos Flores,978299963/931314892,Calle ASOCIACIÓN ALTO TIWINZA MZ C LT 14 - AS.,0,2
20260501,25.0,20.0,10411384565,"CONDORI RAMIREZ, NANCY",LA SIESTA,230101,TACNA,TACNA,TACNA,,,Hostal,2 Estrellas,6,2015-10-23 05:00:00,Nancy Condori Ramirez,952000710,VIA VIVIENDA,0,2
20260501,36.0,18.0,20519628423,TURISMO DE FRONTERA EL TABLON SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,EL TABLON,230101,TACNA,TACNA,TACNA,,,Hostal,2 Estrellas,100,2014-06-18 05:00:00,Antonio Grovas Fernandez,NO REGISTRADO,Calle PRINCIPAL CPM. LEGUIA PARCELA 7 AS.,0,2
20260501,25.0,15.0,20602232655,CORPORACION TURISTICO TITIKAKA LAKE SOCIEDAD ANONIMA CERRADA - CORPOLAKE S.A.C.                     ,UTASA VILLA REAL,210101,PUNO,PUNO,PUNO,RESERVAS@VILLAREALPERU.COM,RESERVAS@VILLAREALPERU.COM,Hostal,2 Estrellas,018-2023,2023-08-29 05:00:00,Elmer Avila Belizario,945002223/950413726,JR. DEZA 540,0,2
20260501,9.0,6.0,10093125563,"MEDRANO CARRILLO, ROSA EUGENIA",EL CASTILLO DE LA REYNA,110501,ICA,PISCO,PISCO,reynadecorazones120269@gmail.com,,Hostal,2 Estrellas,261-23/SDT,2023-10-17 05:00:00,Rosa Eugenia Medrano Carrillo,927454095,Calle CALLAO 177,0,2
20260501,32.0,20.0,20557213270,HOTEL BOUTIQUE LA ANGOSTURA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,LA ANGOSTURA,110101,ICA,ICA,ICA,reservaslaangostura@gmail.com,,Hotel,2 Estrellas,081-2013/DT,2015-06-05 05:00:00,Felipe Oswaldo Madueño Prado,258009,Calle RESIDENCIAL LA ANGUSTURA-CALLE EL MEDANO A-28 RES.,0,2
20260501,75.0,34.0,20542803356,CAYMAN ECOLODGE EMPRESA INDIVIDUAL DE RESPONSABILIDAD-CAYMAN ECOLODGE E.I.R.L.                      ,CAYMAN ECOLODGE,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,caymanlodgeamazonie@outlook.com,www.caymanlodgeamazonie.com,Albergue,2 Estrellas,009-2016,2020-01-20 05:00:00,Anny Merlo ,944242588,QB. SACHAVACAYOC,0,2
